358	[0.67555626 0.92768433 1.39657084] 0.7580555555555556	[208.54638968 232.10443035 240.002462  ] 0.14586666666666667	[227.70321932  85.77185184 119.03070034] 0.06398888888888889	[244.07356199 222.13752207 144.68109067] 0.024155555555555555	[97.86344369 95.28895651 97.80283387] 0.007933333333333334
359	[1.37022267 2.20622058 3.42598952] 0.7197111111111111	[237.5989253  242.5961706  245.59176562] 0.12003333333333334	[  0.98408228  84.51672729 136.31758132] 0.06063333333333333	[ 99.57027027  96.29636878 101.42521929] 0.0127	[200.01474925 205.05260832 208.11419573] 0.08692222222222222
360	[1.9089278  2.9302649  4.46565473] 0.6274	[ 96.2725973  190.34567744 203.6726565 ] 0.2944222222222222	[235.83917111 132.39473543 152.33862044] 0.03291111111111111	[70.71508021 77.29408836 79.96218117] 0.03796666666666667	[140.00032897  45.79505797   1.39068165] 0.0073
361	[3.0000081  4.17238229 5.95677433] 0.5690333333333333	[230.12188022 126.5100948   53.47557483] 0.0405	[240.94121968 218.52894029 138.64262892] 0.17645555555555556	[ 95.97670729 100.66110243 103.25052748] 0.18153333333333332	[253.27866697 253.33465335 253.37578466] 0.03247777777777778
362	[214.21877265 235.56256469 242.68003649] 0.15877777777777777	[2.09306912 3.31383672 5.11071989] 0.5105222222222222	[48.46930759 54.24848777 59.68536343] 0.15067777777777777	[2.02659923e-01 1.78930973e+02 2.31469168e+02] 0.022144444444444446	[176.04754202 196.26196735 202.2043967 ] 0.15787777777777778
363	[1.79724038 2.87327308 4.46952826] 0.5932333333333333	[100.31366254 167.8032478  218.46960035] 0.2715666666666667	[246.50851886 242.77280397 211.02098223] 0.09658888888888889	[67.08120559 84.89681961 99.78024407] 0.016055555555555556	[249.94814004 250.09085433 250.18198986] 0.022555555555555554
364	[1.16844275 1.7991426  2.69339373] 0.6607555555555555	[246.38075145 244.38017853 220.82251972] 0.1814	[  0.38061372 176.01780663 227.68304623] 0.1290888888888889	[ 61.10720022  89.99482584 104.40734587] 0.0195	[196.53896301  97.36127582  95.62449174] 0.009255555555555555
365	[  9.94987644 126.30975451 175.53035621] 0.3857777777777778	[4.20403459 6.12703156 8.57501607] 0.455	[225.54690637 230.60758586 233.65152649] 0.12038888888888889	[194.06112438 100.77881827  99.31555913] 0.02091111111111111	[244.80813964 222.02626068 140.80134249] 0.01792222222222222
366	[253.30315694 252.47674858 252.87861918] 0.08316666666666667	[ 5.23400876  8.40985377 12.9434746 ] 0.5519111111111111	[ 91.82757844 173.06519019 217.2511408 ] 0.1429888888888889	[234.28247383 193.68224424 206.37227739] 0.07286666666666666	[45.15874994 54.03875657 61.21880231] 0.14906666666666665
367	[2.19194395 2.90883521 3.93702931] 0.7132111111111111	[  5.12515457 173.51743268 223.87012986] 0.13307777777777777	[229.03835237 144.51743497  75.97953571] 0.1049888888888889	[240.6987314  240.69217102 238.27167094] 0.024533333333333334	[189.63281304 107.60346905 113.26748785] 0.024188888888888888
368	[241.56421539 196.50579629 217.09611666] 0.09513333333333333	[0.48513466 0.75810772 1.17641598] 0.8731888888888889	[159.58115904 130.09564858 178.29667973] 0.0181	[82.07398507 73.01266039 88.01927467] 0.008322222222222222	[243.93919717 243.30893132 243.825391  ] 0.005255555555555556
369	[195.56376337 185.78497524 166.04022969] 0.22311111111111112	[2.21977108 3.30424415 4.80284273] 0.5504333333333333	[114.27750085 115.11470358 100.3350993 ] 0.17893333333333333	[224.78070759  52.22081619  84.5599767 ] 0.0034555555555555555	[78.47330817 80.70067099 72.55651801] 0.044066666666666664
370	[251.44219659 238.09250055 243.81816294] 0.0271	[235.8726307  132.45332064 166.26487727] 0.48234444444444446	[1.86102582 2.85519943 4.4432241 ] 0.45966666666666667	[242.42468399 197.52235752 211.4087114 ] 0.023555555555555555	[101.91405727  76.57102221  89.71877886] 0.007333333333333333
371	[1.20071859 1.97627056 3.03647365] 0.7034	[1.06670536e-01 1.75160973e+02 2.26588190e+02] 0.18404444444444445	[207.05659438 212.57966673 214.49403798] 0.077	[231.62632611 218.12994907 136.01257838] 0.021522222222222224	[54.20397465 82.51241481 95.53781751] 0.014033333333333333
372	[4.12584197 5.81539905 8.65833121] 0.4227222222222222	[192.00411751 202.01303918 208.01080187] 0.19575555555555554	[105.38864639 105.40527554 109.44962276] 0.11423333333333334	[226.77152816 238.74681029 244.73844316] 0.2580222222222222	[243.90271964 221.21412834 140.33892963] 0.009266666666666666
373	[  9.74625151 150.09706405 170.57377518] 0.19817777777777779	[3.66529379 4.52549853 6.61437344] 0.5143444444444445	[162.66343892   8.64126535  69.15060744] 0.23845555555555556	[215.35386373 226.56559704 232.46062378] 0.04257777777777778	[141.01575873  46.01428038   1.20296134] 0.0064444444444444445
374	[1.10071078e-01 1.52300133e+02 1.84317576e+02] 0.30041111111111113	[2.26151728 3.6686276  5.70058566] 0.6590666666666667	[226.57801164  82.26097193 117.19566439] 0.008722222222222221	[199.7451749  199.20833683 195.79703281] 0.008722222222222221	[16.62908868 71.7875165  87.78023869] 0.023077777777777777
375	[1.575843   2.5530777  3.92519295] 0.6641	[1.81800143e-01 1.58703962e+02 1.91962145e+02] 0.2628111111111111	[196.38742657 196.01094359 191.82238997] 0.03843333333333333	[33.24003205 72.86439335 86.4867243 ] 0.03144444444444444	[212.87417336  77.6177314  110.86264267] 0.003211111111111111
376	[  0.66457775 142.72311814 172.90444797] 0.0697	[0.64097244 1.04235415 1.58279204] 0.7788666666666667	[184.11598994 180.75877618 176.86540121] 0.045844444444444445	[5.99013364e-05 1.72602814e+02 2.08527528e+02] 0.07598888888888888	[32.09573805 67.90689702 80.88246937] 0.0296
377	[3.02823723 4.02964791 5.76196688] 0.4658333333333333	[218.7859295  212.78587686 201.81531641] 0.24393333333333334	[202.72234347  73.95495361   4.54469945] 0.1361777777777778	[175.28858667 170.5434272  162.92396409] 0.12206666666666667	[83.57248446 75.17329367 72.0038625 ] 0.031988888888888886
378	[1.11249903 1.74885722 2.58453377] 0.6521555555555556	[197.22399616 230.25247702 248.28433458] 0.1227	[118.73765498 192.65628818 228.79032714] 0.1908	[ 62.71821074  91.33710849 107.79454119] 0.032	[228.90223502 212.54355786  88.5498374 ] 0.0023444444444444446
379	[2.64212101 3.44433269 4.70723658] 0.7365111111111111	[181.2495985  189.23510814 183.52638191] 0.06371111111111111	[86.56345896 85.58241663 85.97927618] 0.08832222222222222	[208.02748748  49.66713313  79.91501191] 0.004644444444444444	[220.46990917 229.27424891 221.47642823] 0.1068111111111111
380	[1.27153277 1.52396675 2.15091138] 0.7997222222222222	[219.98787371   0.41609006  65.37595396] 0.10505555555555555	[202.27848161 220.42610466 236.70762644] 0.08444444444444445	[100.83060197  13.82717555  42.76764427] 0.009555555555555555	[215.18759736 166.38688938  15.14136617] 0.0012222222222222222
381	[0.53383621 0.86402989 1.34225172] 0.8141555555555555	[1.78505876e-01 1.53904397e+02 2.12676871e+02] 0.122	[209.97497    210.90889797 211.18527782] 0.04463333333333333	[46.30345494 75.23618801 93.83118998] 0.018266666666666667	[181.03459297  18.29924554  62.30597691] 0.0009444444444444445
382	[1.19660066 1.11011835 1.78773721] 0.7708	[29.89356767 53.57049235 76.6828154 ] 0.02132222222222222	[1.29197556e-01 9.12777236e+01 1.52244170e+02] 0.15496666666666667	[228.3868191  233.18181867 235.60469347] 0.037922222222222225	[175.14246978   6.54882019  48.5548409 ] 0.014988888888888888
383	[6.76444151 6.20205727 9.44760845] 0.5650333333333334	[215.25009744 138.50692415 128.51320565] 0.028377777777777776	[170.86611638   2.40151111  44.65490814] 0.2447888888888889	[112.31146891  99.59159083  89.04216649] 0.06016666666666667	[219.50609308 220.01555802 221.06182545] 0.10163333333333334
384	[3.85902652 6.42207883 6.93824184] 0.6524777777777778	[  2.68704296 144.56044747  73.07400063] 0.29414444444444443	[212.43412513 213.1579995  214.48880467] 0.010244444444444445	[197.48606653  79.56569418 107.99418096] 0.02338888888888889	[226.86484388 210.22068261  87.17082941] 0.019744444444444443
385	[251.30893981 227.74328367 144.09203775] 0.16706666666666667	[1.47101143 2.21834461 3.24545424] 0.6730333333333334	[ 95.39977159 190.45567082 187.51534809] 0.05241111111111111	[229.96506675 235.97133767 244.61985431] 0.09016666666666667	[107.99202733 101.75834612  89.44472653] 0.01732222222222222
386	[ 66.41163587  89.71138244 106.46223171] 0.017566666666666668	[1.21786539 1.58275446 2.30802885] 0.7717666666666667	[221.47325755  80.37279742  47.00353505] 0.1539222222222222	[ 10.99753959 167.47955552 195.09113608] 0.04058888888888889	[105.05886172  45.67518895  34.66920133] 0.016155555555555555
387	[2.76977571 3.75112372 4.69766866] 0.7143444444444444	[187.40798002 214.67477271 146.77018156] 0.1567888888888889	[197.91089266 136.99612776  99.66639391] 0.03941111111111111	[243.48722089 216.8933061   60.58119889] 0.04938888888888889	[  0.35818324 155.30282602  78.34794942] 0.04006666666666667
388	[3.16012097 4.80190651 5.25905321] 0.5248222222222222	[114.42098719 173.10736542 129.71772715] 0.11993333333333334	[244.71241486 201.08277379   0.30675995] 0.14046666666666666	[  0.18018272 153.17174876  77.11881196] 0.18531111111111112	[163.44685307 121.60111195  62.15562316] 0.029466666666666665
389	[195.83113383 136.89079259  86.47927867] 0.1405	[1.81521957 2.85505802 4.03821638] 0.5251444444444444	[  0.28055977 150.3960447   75.77099318] 0.20773333333333333	[196.52091199 202.19712532 204.26990996] 0.08617777777777778	[58.48416921 69.02605991 59.00498498] 0.04044444444444444
390	[233.56951625 129.95113336   0.38224996] 0.0899	[1.64696829 2.07227043 2.91498604] 0.7370444444444444	[250.45943145 237.25175492 173.46485893] 0.1358111111111111	[219.16629285   3.22733605  24.9891669 ] 0.016533333333333334	[102.97117176  93.64240313  74.34767456] 0.02071111111111111
391	[4.20606289 4.20473769 4.63906355] 0.6827666666666666	[236.59430627 151.55767139   0.81005255] 0.16912222222222223	[221.08252382 193.62443572 166.50514325] 0.10792222222222222	[223.40331424   1.46988874  31.87026926] 0.02208888888888889	[ 21.02014972 129.69190748 179.43402703] 0.0181
392	[4.04602198 3.55819652 3.99064383] 0.6900222222222222	[238.37904403 197.87114343  59.77718338] 0.06433333333333334	[214.83309253  58.73535323  18.40271404] 0.1459111111111111	[246.92499021 245.77725568 246.0909426 ] 0.06391111111111111	[ 35.50131492  86.03748586 134.0289361 ] 0.03582222222222222
393	[3.25953374 4.46255194 6.19872556] 0.6303666666666666	[153.41414845 208.09139642 235.71450717] 0.10826666666666666	[227.32836751 183.65500652  78.32411224] 0.0272	[ 54.87569776 155.33739312 211.05054605] 0.13797777777777778	[253.2130134  248.944656   249.51029004] 0.0961888888888889
394	[233.70398193 179.78386192  58.41034339] 0.032744444444444444	[1.74130354 2.46487106 3.39665861] 0.6797666666666666	[148.49926825 202.95206081 230.50371655] 0.11892222222222222	[  8.7277857   86.77706057 141.98410723] 0.15838888888888888	[246.1120172  246.48460835 246.62867547] 0.010177777777777779
395	[1.15814133 1.73073252 2.51395   ] 0.6779	[246.55021946 247.44745269 249.56703313] 0.03253333333333333	[57.75113881 71.85624427 80.51799426] 0.19333333333333333	[227.19739243 159.79146232  56.6794476 ] 0.03336666666666667	[ 77.48325128 126.31919952 186.82827915] 0.06286666666666667
396	[225.76150075 237.51472893 243.42118953] 0.08838888888888889	[2.46116771 3.70276833 5.47396392] 0.5963222222222222	[129.3951768  128.69894614 122.17762261] 0.1427	[213.93658698 117.03944133   1.41776722] 0.028044444444444445	[62.21353373 56.24462427 39.41234733] 0.14454444444444445
397	[1.43504157 2.12437368 3.07705661] 0.7258111111111111	[128.35867588 127.04853395 120.78766823] 0.07403333333333334	[211.00988681 115.44182439   1.18737215] 0.022744444444444446	[223.19146061 234.97355149 240.95240111] 0.04791111111111111	[62.12446437 56.14989602 39.34649806] 0.1295
398	[124.35008806 123.71950345 117.33048106] 0.1102	[1.45258083 2.10544504 2.98424002] 0.7017333333333333	[224.37507576 236.17348936 242.12834096] 0.05807777777777778	[221.71167143 148.3872228   24.84626277] 0.030544444444444444	[62.37695772 56.49700997 40.40348213] 0.09944444444444445
399	[2.08979118e+02 1.29628467e+02 9.92923904e-02] 0.27044444444444443	[3.09961089 4.19916417 5.84258893] 0.49641111111111114	[249.87764015 240.90778501 206.27814028] 0.049166666666666664	[106.75116922  94.3958807   76.15351428] 0.06774444444444444	[168.06656737 104.38132711   0.99664134] 0.11623333333333333
400	[3.34714396 4.37423037 5.844782  ] 0.4415	[2.08920150e+02 1.29741709e+02 6.17712139e-02] 0.22186666666666666	[246.62943314 236.08692686 193.06608217] 0.11133333333333334	[104.16002724  93.18267519  76.77385082] 0.17515555555555556	[166.58478295 103.34865039   1.66930657] 0.05014444444444444
401	[2.32986262 2.86647149 4.10302929] 0.6598555555555555	[133.75374286  42.69846391  24.04671786] 0.05382222222222222	[251.81123048 238.10242731 170.37465562] 0.08851111111111111	[106.40940039 105.1978059  104.42910692] 0.10253333333333334	[222.90291821  53.73162179  11.59068052] 0.09527777777777778
402	[2.43281728 2.69144557 3.74650613] 0.7338666666666667	[224.01937014  54.13770858  12.03061176] 0.12498888888888889	[105.50418419 104.3613055  104.86789764] 0.11121111111111111	[232.19531166 219.72275522 159.67910901] 0.0124	[124.76050465  38.78719237  20.3528826 ] 0.017533333333333335
403	[125.6094266  200.97984129 238.47734337] 0.2345	[1.71630223 2.66081269 4.05006434] 0.6339888888888889	[242.11993398 184.92360318   0.75443491] 0.0396	[160.90093079  83.45193311  51.03537794] 0.010388888888888888	[60.31795025 59.89443195 60.96180497] 0.08152222222222222
404	[58.84512429 56.10177086 55.94782652] 0.19635555555555556	[124.70987158 198.4252023  235.12921325] 0.1622222222222222	[238.11924365 181.74597959   0.24591646] 0.04117777777777778	[2.02421633 3.09175163 4.64348418] 0.5949888888888889	[138.72253088  97.46897109  13.89671876] 0.005255555555555556
405	[60.31242163 57.23226143 56.83672831] 0.269	[1.52462473 2.29571891 3.4251018 ] 0.6540222222222222	[119.03714761 194.40113324 231.53169525] 0.05503333333333333	[243.68515586 186.04918759   0.42191468] 0.018533333333333332	[136.96810355  94.29155648  14.99158658] 0.0034111111111111113
406	[106.49190143 172.98340797  87.49310635] 0.1865	[2.81226638 3.94194247 4.76070981] 0.6458888888888888	[253.32418342 241.40782896  97.42854744] 0.09062222222222223	[213.02434375 219.97589337 167.02186048] 0.05536666666666667	[  0.30014522 171.73473308 231.94055641] 0.021622222222222223
407	[248.76825734 248.88768573 248.9414782 ] 0.11096666666666667	[2.56018153 3.55764927 4.19688963] 0.7234	[108.4307573  177.13504633  96.63720785] 0.10081111111111112	[215.44146606  78.5731932   87.28205357] 0.02698888888888889	[ 35.098616   160.17815327 213.86062091] 0.03783333333333333
408	[1.29762026 1.80540233 2.63808226] 0.7227	[177.79496338 182.55173214 184.73502706] 0.17375555555555555	[100.55098325 167.91420623 218.49622814] 0.06066666666666667	[102.75104041 108.65218721 114.88939495] 0.032077777777777775	[208.30188804 103.43367298 116.65894652] 0.0108
409	[1.34574889 1.99444729 2.94183766] 0.6365111111111111	[104.72891292 108.75063426 111.74609114] 0.2028	[  7.9460659  126.29557686 175.37838734] 0.05946666666666667	[226.70196209 226.01741524 227.23790763] 0.0258	[70.06200181 72.66839066 76.83493547] 0.07542222222222222
410	[113.45825217 112.27853719 108.93184981] 0.23093333333333332	[2.34514526 3.53726512 5.27594618] 0.5277111111111111	[239.88212261 201.87371346 112.1744291 ] 0.10937777777777778	[210.55577547 211.23457776 211.06433143] 0.0894	[82.23809351 80.98105483 78.12518733] 0.04257777777777778
411	[82.21534171 80.95318836 81.48117664] 0.1297111111111111	[3.3913603  4.72031633 6.66114251] 0.45113333333333333	[209.633747   210.46218894 210.70726682] 0.09402222222222222	[242.69516756 204.25866329 113.57499523] 0.0355	[114.0223862  112.21913224 113.11387532] 0.28963333333333335
412	[1.69398317 2.6238027  3.77100431] 0.7286444444444444	[ 99.84113369 167.64603702  38.15082358] 0.19174444444444444	[107.70217635 106.5974193  107.35422979] 0.05946666666666667	[49.63635502 79.66011351 31.35328289] 0.012633333333333333	[206.04380517 169.85709678  76.1734382 ] 0.007511111111111111
413	[0.91799064 1.60471516 2.01418855] 0.7898333333333334	[ 98.48000121 165.61563755  37.45986602] 0.0879	[108.81066302 108.22595617 109.52462808] 0.04142222222222222	[12.68711238 98.90968742 48.69112848] 0.059333333333333335	[250.44644302 250.59708876 250.70008318] 0.021511111111111113
414	[1.38269215 1.82895787 2.50267754] 0.6979555555555556	[248.46029071 207.16997639  89.90417874] 0.16145555555555555	[230.0059822  125.41789508   0.69451725] 0.08232222222222223	[102.90435131  94.48325189  84.90100916] 0.04608888888888889	[226.77895229 227.10639796 228.24340198] 0.012177777777777777
415	[1.36537268 1.71236307 2.26981449] 0.7887666666666666	[237.76651215 181.49965412   0.37781065] 0.1057	[238.71051221 238.23151852 238.41588369] 0.04972222222222222	[230.44956958 101.71540857   5.15046053] 0.03944444444444444	[103.43971737  72.44550974  30.05640692] 0.016366666666666668
416	[84.97886499 81.72242299 79.88015154] 0.149	[241.65156716 184.45288415   0.30088441] 0.18245555555555557	[1.82442189 2.38978309 3.25447521] 0.6030888888888889	[250.66758253 250.70368732 250.76369033] 0.04412222222222222	[191.55440118  86.21624651  26.66946951] 0.021333333333333333
417	[1.10008691 1.62647733 2.40354552] 0.7188222222222223	[248.377587   248.56363312 248.60027847] 0.16233333333333333	[107.370426   105.03251877 108.57142264] 0.0189	[127.06726206 202.4238931  225.27873039] 0.09414444444444445	[248.29385665 222.173723    93.08591195] 0.0058
418	[1.38018304 1.93858821 2.65079998] 0.6819	[2.36760835e+02 1.52395628e+02 6.79776440e-02] 0.2057	[251.59891233 238.17869704 172.94397971] 0.08572222222222223	[ 48.98259276 165.8530308  210.7746292 ] 0.008077777777777777	[111.31344517  84.31192738  44.87305391] 0.0186
419	[2.66626028 2.73691372 2.69427905] 0.7284	[227.68793881 142.24719547   1.60234616] 0.1128	[248.70868202 235.22610389 168.62746112] 0.09307777777777777	[2.48386246e+02 2.04067585e+02 1.58332691e-01] 0.05138888888888889	[ 80.02580467 140.55984811 164.23070243] 0.014333333333333333
420	[2.6799298  3.7450433  5.26279695] 0.5427888888888889	[238.04678033 132.84592526 140.72758217] 0.2159111111111111	[  0.26082149 155.51775432  78.37455489] 0.16167777777777778	[184.20559105   7.23187569  88.36569119] 0.015966666666666667	[200.84173081 112.4953072  120.51241823] 0.06365555555555556
421	[137.41495244  88.23475796 123.18516589] 0.2651777777777778	[3.71227397e-11 3.21113024e-02 3.21113024e-02] 0.5239888888888888	[  0.31331069 154.53076758  77.89833257] 0.08675555555555556	[172.26231333  97.23530598 105.2357888 ] 0.060344444444444444	[18.42298091 22.59352106 29.086338  ] 0.06373333333333334
422	[233.13288358 145.36324995 169.74759707] 0.14053333333333334	[1.28186202 1.8360417  2.72965721] 0.6948111111111112	[244.3042364  244.59861282 244.62868024] 0.11773333333333333	[239.71689738 213.72406256  60.16691515] 0.03194444444444444	[100.18126615  84.91067202  72.88088695] 0.014977777777777777
423	[1.51526407 1.95130203 2.76016194] 0.6335777777777778	[163.07921779 113.99211761  92.00606278] 0.0915	[228.92070379 149.39104824 172.43216567] 0.20952222222222222	[245.38776612 218.71115322  61.30092812] 0.03216666666666667	[115.55996031  82.07576164  69.22848362] 0.03323333333333333
424	[0.85816962 1.31520149 2.05333318] 0.7530555555555556	[246.7986411  233.21201983 168.88154066] 0.08677777777777777	[116.32561969 102.89658977 167.42634069] 0.1083	[229.15908916  84.68339416  50.09945273] 0.028766666666666666	[68.8614855  62.14984498 75.47729465] 0.0231
425	[0.54869841 0.86932648 1.34402417] 0.8494777777777778	[157.0881213  127.95575853 179.04269082] 0.09485555555555555	[246.56635491 204.66829311  61.22509399] 0.01951111111111111	[243.02627097 243.35251956 243.38789666] 0.029777777777777778	[73.8106784  67.43109627 77.03884989] 0.006377777777777777
426	[118.89656805 107.64863224 154.67450727] 0.138	[2.67145289 3.13962553 4.14049023] 0.6864333333333333	[243.58527509 202.29773582  60.75706657] 0.060833333333333336	[189.07814247 185.46278637 203.25264951] 0.1012	[213.7849616   76.88376097 110.70786376] 0.013533333333333333
427	[1.00504431 1.36449884 1.97609262] 0.7628444444444444	[246.64110337 233.20049485 167.14466216] 0.11722222222222223	[200.66802641 110.89144093  61.13312171] 0.0977	[232.96651704 148.61796943 171.2953947 ] 0.008022222222222222	[99.25325296 76.90981792 59.50925586] 0.014211111111111112
428	[1.21037899 1.60388893 2.24741198] 0.6619444444444444	[254.71365969 240.73406481 171.81822947] 0.18754444444444446	[200.41016993 110.96513393  61.78937502] 0.08116666666666666	[97.12742984 78.50804813 61.66550836] 0.017388888888888888	[215.06926228 203.51590592 147.24661122] 0.05195555555555555
429	[231.72077026 131.28326266 169.09302697] 0.056466666666666665	[1.19064659 1.52001639 2.36951173] 0.7424333333333333	[ 96.44468501  83.03387797 138.83336364] 0.1292111111111111	[ 72.88347051  60.75330592 104.22029991] 0.06696666666666666	[209.85397452  14.30896051  73.57674064] 0.004922222222222222
430	[1.09355389 1.29234521 2.11988589] 0.7610111111111111	[170.26775745   0.84950423  38.24384408] 0.05073333333333333	[245.32563894 243.2276363  237.52805402] 0.0316	[  0.79319145  58.82706492 100.85440115] 0.14535555555555554	[79.06310717 78.51759078 78.65199814] 0.0113
431	[1.13639616 1.84175865 2.83725577] 0.7701222222222223	[108.2292667  157.65871775 180.54897523] 0.14472222222222222	[249.26862194 249.07416904 247.75398898] 0.0399	[223.22547747 145.15960177 168.07110026] 0.0222	[59.22559344 76.87228122 88.98590716] 0.023055555555555555
432	[2.08064052 3.27390004 5.04094678] 0.5491111111111111	[107.1586593  153.92775014 175.50768269] 0.17028888888888888	[248.29569811 248.14749212 246.95631772] 0.1768	[176.02777227 135.12174385 182.62346115] 0.07332222222222222	[62.77189325 74.09803087 86.36844984] 0.030477777777777777
433	[1.82683765 2.66173239 4.03617721] 0.6778111111111111	[243.28182611 202.02720155  60.16002367] 0.1741111111111111	[225.20472211  80.65052051 115.86531784] 0.07946666666666667	[227.29811886 233.30006037 242.14987341] 0.04605555555555556	[93.03086782 80.13644556 70.72495529] 0.022555555555555554
434	[1.45770245 1.7893576  2.93560522] 0.7049333333333333	[251.25909467 240.51072375 198.38179354] 0.06621111111111111	[81.87722842 39.39474779 87.03258103] 0.21802222222222223	[118.72742792 111.58232537 103.90064681] 0.008211111111111112	[218.48020714 136.3570981    3.07509082] 0.0026222222222222224
435	[83.71737918 40.60377162 88.80206282] 0.2675777777777778	[247.27356557 236.06974458 190.39201982] 0.15612222222222222	[2.18680849 2.74231784 4.34779595] 0.5607333333333333	[211.30908087 131.9995395    2.63726544] 0.0016888888888888889	[119.30049661 112.35594019 102.62653489] 0.013877777777777777
436	[2.12463222 3.37128333 5.01184795] 0.5452888888888889	[ 12.28052463 126.92056606 132.87894665] 0.22376666666666667	[241.92994403 184.85949777   1.39603765] 0.024288888888888888	[  6.43505396 157.34882365 214.17068912] 0.1826888888888889	[ 9.64171786 63.36679532 78.02165311] 0.023966666666666667
437	[0.5443755  0.83796447 1.23015722] 0.7850777777777778	[113.76459617 182.15128939 183.75327072] 0.0956	[217.14351275  53.73631239  31.75487576] 0.004055555555555555	[51.43329953 74.38624842 81.19376934] 0.0381	[ 15.39764064 142.89377898 157.40859289] 0.07716666666666666
438	[2.07620798 2.76337695 3.48955511] 0.7087555555555556	[167.41701116 118.37475381  73.53549457] 0.07032222222222222	[  0.26800631 160.09861466  57.68664709] 0.11793333333333333	[210.66177436 149.8137872   91.88432438] 0.09583333333333334	[250.25892837 235.68881224 146.5874141 ] 0.007155555555555556
439	[1.11107741 1.77335132 2.78055434] 0.7484	[241.20692546 215.09209004 226.47328129] 0.11344444444444444	[  0.35179947  81.55297623 131.67417447] 0.12183333333333334	[105.25739112  96.18270196 105.01326657] 0.00901111111111111	[228.75227185 128.00768037 135.82261916] 0.007311111111111111
440	[1.52937733 2.21982327 3.35779703] 0.5991444444444445	[240.12036501 213.61568043 219.1821535 ] 0.20515555555555556	[220.71199246 122.97037373 130.94618664] 0.0942888888888889	[254.71245777 254.72252964 254.72613965] 0.08504444444444445	[101.34573324  88.59383508  94.39828382] 0.016366666666666668
441	[1.2973866  1.96276063 2.78963377] 0.7470333333333333	[146.83867184 199.31838036 233.55685314] 0.09538888888888888	[237.66811753 195.48230095   1.26078036] 0.03395555555555556	[91.41223088 85.94438576 90.39221245] 0.10162222222222222	[  0.30157709 151.72664686  76.4485078 ] 0.022
442	[180.72163222 118.64632778 160.66118034] 0.4004	[5.41071314 6.69336185 8.41822599] 0.4368111111111111	[101.00683502 168.07547106  39.77156219] 0.10614444444444444	[197.42426684 192.09271104 182.79779829] 0.03964444444444445	[251.8927025  236.71581623 123.22895187] 0.017
443	[2.08839515 2.91620445 4.29313969] 0.5935	[222.43165544  53.52904849  30.45217573] 0.07027777777777777	[ 75.087023   144.89074615 172.82792661] 0.25576666666666664	[141.33493501 204.51999056 231.70801214] 0.03777777777777778	[ 53.81069167 105.54162479 125.8365666 ] 0.04267777777777778
444	[1.295806   1.69388514 2.54460593] 0.7009777777777778	[ 90.21307152 141.15448073 182.73243985] 0.20801111111111112	[221.07585819  53.30800775  30.43355874] 0.04012222222222222	[218.35093716 220.09935443 227.28235565] 0.02666666666666667	[49.04129277 69.57453603 88.07348446] 0.02422222222222222
445	[2.41838533 3.0332967  4.42342533] 0.6496555555555555	[ 68.39440874  73.76420091 102.82007609] 0.28236666666666665	[220.9751061   53.39309522  30.55757316] 0.030566666666666666	[236.52674833 237.0121596  237.21238612] 0.024155555555555555	[238.99524576 182.66245607   1.62089406] 0.013255555555555555
446	[  0.26732062 149.83004106 165.59620428] 0.3070555555555556	[2.06448617 3.5720248  5.02259647] 0.5913111111111111	[242.19044374 228.95809186 163.97746577] 0.07642222222222222	[241.95659403 242.31807367 242.47111656] 0.014088888888888889	[121.98763855  99.25018532  67.64363291] 0.011122222222222223
447	[1.50254385 2.22536544 3.22667177] 0.7337333333333333	[ 83.60687401 178.38670718 222.85807452] 0.1280888888888889	[ 96.95898209 103.2681435  107.42208501] 0.12687777777777778	[245.98867642 245.13285732 238.15980239] 0.008955555555555555	[223.70512983 103.06044392  30.87744087] 0.0023444444444444446
448	[  0.28329835 153.68245965 212.38907476] 0.08923333333333333	[2.05005275e-11 4.33620859e-02 4.33620860e-02] 0.7382111111111112	[90.69411287 95.25586483 98.87196444] 0.10447777777777778	[242.86998382 238.05951557 215.17491933] 0.01587777777777778	[18.82543945 25.81122531 33.08319492] 0.0522
449	[2.78783876 3.35472093 4.2521677 ] 0.5736555555555556	[201.37924982 167.63267196  94.47637922] 0.10601111111111111	[250.76988895 210.80026575 116.88946246] 0.219	[128.64451493  73.84921828  23.20586647] 0.09141111111111111	[239.68841901 240.10197294 240.47105527] 0.009922222222222223
450	[164.32358954 142.98684083  27.78525643] 0.13623333333333335	[3.81584231 4.67806463 6.14597997] 0.5453444444444444	[106.08971161 103.78386535 104.22385599] 0.1805	[216.18263467 120.21207773 138.8226402 ] 0.09975555555555556	[239.27844105 239.70996786 239.75982462] 0.03816666666666667
451	[1.44975064 2.24401402 3.48784914] 0.6553222222222223	[129.40541102 154.07286731 200.03454129] 0.1509888888888889	[64.35133193 70.77752265 98.32010353] 0.11205555555555556	[243.69036069 244.10092549 244.49756832] 0.061177777777777775	[  0.23074397 153.0234335  225.05489156] 0.020455555555555557
452	[0.66713271 0.85728637 1.36898721] 0.7993	[174.4020725  118.31159776 159.07446213] 0.08551111111111111	[80.4345127  48.59859631 63.86072856] 0.027	[241.63348676 241.99551032 242.1617578 ] 0.023666666666666666	[136.76864981  29.13798676  98.44266756] 0.06452222222222222
