117	204728.8261107392	[1.65843682, 2.74221402, 4.15365659]	[3.51194056, 179.57941534, 231.89202269]	[249.2310594, 245.26559155, 195.58527468]	[20.93712614, 83.28088668, 106.96534084]	[125.1168486, 126.39761499, 107.70882456]
118	201808.91482549536	[107.50203079, 98.3858043, 97.19635172]	[2.44487286, 3.32913085, 4.87660256]	[251.75506389, 251.65935452, 251.44877122]	[243.4141307, 176.54950196, 144.8235483]	[233.71522246, 109.03126569, 69.62822578]
119	204474.68628290202	[1.55072845, 2.23791045, 3.32621029]	[254.74379539, 254.59927758, 253.68398717]	[231.21509456, 108.28075026, 72.54061285]	[94.22957722, 89.44563044, 89.91832744]	[211.73256853, 211.92846525, 211.83019197]
120	171889.34637655754	[181.65669705, 5.330189, 47.70559065]	[2.47965241, 2.93691106, 3.72935472]	[250.856026, 211.707202, 0.165749267]	[118.00434324, 73.82416752, 2.7411851]	[193.74649249, 128.75498889, 51.69299864]
121	211560.24962332193	[4.61031548, 5.6001248, 7.97100665]	[129.24466526, 135.82659682, 185.08625429]	[242.09526982, 213.80401306, 0.95117626]	[164.04353651, 2.68304458, 41.95705276]	[165.99709571, 121.42268207, 82.75400961]
122	198899.7895528806	[2.75333045, 3.1882704, 4.39379117]	[234.47201353, 189.51009571, 181.58220464]	[19.42203256, 82.28567404, 129.68998546]	[227.53148297, 126.19923914, 133.94648019]	[231.10985574, 231.28011856, 232.27543887]
123	207809.4542083411	[102.44725544, 176.9654904, 85.37459295]	[1.41611143, 2.21413884, 3.06295129]	[216.96462592, 214.48432735, 215.35401344]	[240.94062596, 227.83089643, 163.24142659]	[67.64101196, 88.04668885, 64.60491305]
124	190503.7982614953	[8.10537835, 7.18026449, 9.10132978]	[249.0898634, 236.53026144, 133.21905431]	[218.24371435, 0.47600655, 30.29452272]	[244.99587987, 235.90658423, 200.82389327]	[98.7602374, 44.87926946, 132.98950193]
125	188313.05058046835	[1.353004, 1.97765959, 2.73159735]	[243.893375, 215.244787, 0.237080848]	[235.62374562, 236.14972152, 236.35586062]	[122.64934624, 112.06571868, 15.50959297]	[71.52573917, 73.51705698, 73.49266845]
126	188149.36300463046	[3.15842272, 3.59388978, 4.54757042]	[222.68555636, 2.18303361, 17.41750708]	[227.86680004, 209.78025246, 7.90408181]	[206.89062811, 205.45472642, 207.70379559]	[101.08602427, 40.45274338, 22.70216592]
127	218927.85088765423	[1.00396246, 1.50211033, 2.27407541]	[169.4376295, 124.65449069, 106.30702218]	[206.5707421, 206.60516279, 202.32287834]	[75.50216149, 65.49425894, 64.03855225]	[151.0156475, 151.74614106, 149.07877222]
128	206988.2704815665	[195.02318731, 106.28124398, 0.41488165]	[18.92694142, 84.33682075, 132.91119845]	[72.29587087, 48.63802725, 40.89671667]	[179.25739681, 203.39628052, 227.48206636]	[1.35363815, 1.90644982, 2.81590617]
129	193608.80382156704	[1.77300818, 2.33334158, 3.40248682]	[240.56931556, 235.99494681, 146.87513761]	[221.67318834, 81.70484941, 49.51667134]	[246.4430243, 246.67920725, 246.74742151]	[100.67013948, 73.38335205, 61.68409821]
130	214291.72863860542	[4.42896309, 6.21784526, 8.11200776]	[12.49305146, 155.45429376, 205.75625815]	[221.66119551, 213.76283523, 132.42616865]	[223.75065108, 224.18978016, 225.33819153]	[201.07334997, 100.10917393, 105.26308213]
131	211818.3870114154	[0.80429413, 1.2883977, 1.97329261]	[88.38865672, 187.53842709, 234.24085455]	[250.1334031, 245.56379966, 195.16279925]	[181.16971905, 171.06283842, 176.92069309]	[66.00735839, 84.54568315, 96.3782439]
132	5885514605.132769	[223.92652845, 150.95091921, 190.93841166]	[7.4065233e-11, 1.07435256e-10, 1.08825241e-10]	[86.87259413, 65.23943793, 83.54000822]	[189.08430709, 128.14019667, 162.3983109]	[13.77149303, 19.35345412, 26.25694951]
133	176409.03772650787	[1.99906974, 3.01242571, 4.57335299]	[185.806496, 83.984827, 0.13344984]	[245.11064182, 231.61898096, 166.44960719]	[149.03872539, 66.01566559, 10.19262038]	[82.14743025, 57.65510113, 36.46095307]
134	199239.67567163735	[2.43103633, 3.0675383, 4.18678438]	[90.51977658, 185.04739562, 198.21167317]	[236.78475402, 230.1197471, 163.73254562]	[31.36049683, 80.17288184, 117.16382403]	[241.84453864, 241.21936214, 241.43813317]
135	180994.33518913743	[242.599452, 199.312139, 0.169414783]	[2.75384419, 4.34640837, 6.58462297]	[244.91909863, 245.18835852, 245.29783237]	[132.57927929, 112.92368261, 12.99896005]	[75.26609141, 73.54249466, 58.11687959]
136	178074.4675331256	[1.67703174, 2.31346052, 3.32617402]	[209.36373286, 199.82402834, 1.40490117]	[219.69574301, 79.94619546, 29.93048986]	[249.543159, 236.597116, 0.00593349311]	[69.19768648, 67.08058384, 62.31334726]
137	207811.41334644798	[3.93863128, 5.11259205, 6.9608994]	[185.54354081, 223.116406, 235.18360927]	[230.68323398, 107.24159261, 126.05377894]	[238.5565864, 172.92178841, 181.04542477]	[101.79574168, 186.27878873, 186.15110665]
138	202536.0948311042	[7.09431771, 152.88332673, 173.78526746]	[5.01491123, 7.0804372, 9.41906195]	[226.84284364, 196.86530899, 129.91624756]	[238.38598196, 238.84567094, 238.9974491]	[185.15516285, 160.28144495, 108.27631383]
139	213411.69994739356	[228.92690142, 202.3017049, 135.35705439]	[1.65687874, 2.66851341, 4.02679913]	[0.18714759, 151.13238701, 171.88348497]	[185.28242053, 160.85021852, 108.83297586]	[56.93827033, 68.637463, 65.17623046]
140	179683.68599846063	[208.804546, 129.880885, 0.00350909606]	[3.9513153, 5.52527378, 7.84865264]	[238.62646836, 213.88279439, 92.76793228]	[238.29688702, 188.61305515, 210.19037552]	[165.8512309, 104.36705437, 4.10736123]
141	206696.30278466828	[1.23584242, 1.76017536, 2.50361227]	[141.85587774, 89.03642848, 9.07798186]	[203.52807431, 209.34437636, 211.37530592]	[90.47153019, 96.16799632, 101.13256508]	[72.06036661, 50.03820701, 16.93118107]
142	222186.13810215078	[0.74193494, 1.03527095, 1.55621279]	[173.43739826, 165.88826008, 199.30429503]	[77.12821498, 74.3290554, 93.24022444]	[155.16323321, 126.62637053, 176.92325931]	[197.5498135, 102.28780195, 108.08205014]
143	186414.353596225	[248.71244732, 230.09699712, 186.97269656]	[2.20426416, 3.56307651, 4.94850131]	[6.18332475, 101.25879893, 102.18652971]	[110.94055561, 76.38918485, 39.8011161]	[240.00473967, 240.4092765, 240.60593829]
144	195233.16171318598	[57.64097459, 89.95335154, 110.08371474]	[1.73115002, 2.41650141, 3.56779601]	[130.77864747, 198.29573695, 229.1554066]	[247.28716215, 247.45890529, 247.49922705]	[13.94163976, 164.4810122, 221.94806837]
145	170385.55400999344	[1.32327918, 1.84510541, 2.49738189]	[251.232852, 221.713762, 0.103581647]	[194.82196026, 110.32387895, 0.94419475]	[156.92333698, 141.29060959, 10.93176672]	[107.78273087, 85.17155717, 50.81041841]
146	189159.15858766896	[235.66992584, 204.6722871, 218.18465609]	[1.05020332, 1.16846773, 1.50836713]	[246.62003666, 202.68780263, 0.471877]	[225.34242735, 62.82424264, 34.45405893]	[102.61779797, 64.95580779, 30.17246998]
147	211627.89095979743	[133.57723274, 159.82730282, 207.85444862]	[1.2716458, 2.03831055, 3.17582682]	[219.20503301, 220.21455678, 220.27202316]	[71.65070376, 79.71982928, 92.89421142]	[178.05208726, 178.39752139, 179.82350735]
148	188529.8113565597	[0.68494027, 1.12178789, 1.76629788]	[238.78277928, 239.62386989, 239.84953085]	[7.16997276, 160.44768139, 221.5920489]	[30.24766603, 30.52791894, 123.22642311]	[61.2759935, 84.25922089, 100.38100569]
149	214214.85272011912	[0.9114187, 1.30838636, 1.68817636]	[236.5666947, 180.58513585, 0.41562769]	[101.75840709, 92.2973233, 60.36110238]	[88.46087478, 178.55333279, 191.41370221]	[241.97758633, 231.56169301, 188.2159778]
150	209511.14117296183	[0.73981226, 1.1613584, 1.80120568]	[204.23574806, 166.96000947, 202.74114921]	[229.482685, 211.46895794, 230.48732985]	[146.37811157, 120.68709138, 156.54422733]	[67.1982934, 62.71393258, 77.60006106]
151	13133922784.337	[4.56229617e-11, 4.35758887e-11, 4.2625873e-11]	[250.25461668, 232.92438087, 233.49373819]	[117.96923083, 113.58713319, 118.22153447]	[17.30321901, 171.67399935, 230.17553282]	[14.78447601, 20.44344795, 27.11418895]
